customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9371-BITHB,Female,Not SC,Has A Partner,Has Dependents,52,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No Paperless Billing,Mailed check,19.85,1070.5,Not Churned
2265-CYWIV,Female,SC,Has A Partner,No Dependents,4,Provided Phone Service,Has Multiple Lines,Fiber optic,Has Online Security,No Online Backup,No Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,99.6,347.65,Churned
9093-FPDLG,Female,Not SC,No Partner,No Dependents,11,Provided Phone Service,Single Line,Fiber optic,No Online Security,Has Online Backup,Has Device Protection,Provided Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,94.2,999.9,Not Churned
0541-FITGH,Female,Not SC,Has A Partner,No Dependents,2,Provided Phone Service,Single Line,DSL,Has Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Mailed check,62.15,113.1,Not Churned
6985-HAYWX,Female,Not SC,Has A Partner,No Dependents,26,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,No Paperless Billing,Bank transfer (automatic),79.3,2015.8,Not Churned
7508-KBIMB,Male,Not SC,Has A Partner,Has Dependents,24,Provided Phone Service,Single Line,DSL,Has Online Security,No Online Backup,Has Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,One year,Has Paperless Billing,Credit card (automatic),56.25,1454.25,Not Churned
6838-HVLXG,Female,Not SC,No Partner,No Dependents,12,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No Paperless Billing,Mailed check,20.3,246.7,Not Churned
2277-DJJDL,Male,SC,Has A Partner,No Dependents,60,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,No Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,99,6017.9,Not Churned
1897-OKVMW,Female,Not SC,Has A Partner,Has Dependents,64,Provided Phone Service,Has Multiple Lines,DSL,Has Online Security,Has Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Two year,Has Paperless Billing,Mailed check,90.6,5817.45,Not Churned
5485-ITNPC,Male,Not SC,Has A Partner,No Dependents,66,Provided Phone Service,Single Line,DSL,Has Online Security,Has Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Two year,Has Paperless Billing,Bank transfer (automatic),85.9,5595.3,Not Churned
0233-FTHAV,Female,Not SC,No Partner,No Dependents,60,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,Has Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,One year,Has Paperless Billing,Bank transfer (automatic),79.2,4765,Not Churned
4644-PIZRT,Male,Not SC,Has A Partner,Has Dependents,17,Provided Phone Service,Has Multiple Lines,DSL,Has Online Security,No Online Backup,Has Device Protection,No Tech Support,With Streaming TV,No Streaming Movies,One year,Has Paperless Billing,Bank transfer (automatic),70.35,1201.65,Not Churned
8922-NPKBJ,Male,Not SC,Has A Partner,Has Dependents,42,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No Paperless Billing,Mailed check,19.35,867.3,Not Churned
2740-TVLFN,Male,Not SC,No Partner,No Dependents,1,Provided Phone Service,Has Multiple Lines,DSL,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,50.15,50.15,Not Churned
7771-CFQRQ,Female,Not SC,Has A Partner,Has Dependents,47,Provided Phone Service,Single Line,DSL,No Online Security,Has Online Backup,No Device Protection,Provided Tech Support,No Streaming TV,With Streaming Movies,Two year,No Paperless Billing,Bank transfer (automatic),63.8,3007.25,Not Churned
9512-PHSMG,Female,Not SC,Has A Partner,No Dependents,10,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Has Paperless Billing,Mailed check,20.55,252.75,Not Churned
6963-EZQEE,Male,SC,Has A Partner,No Dependents,70,Provided Phone Service,Has Multiple Lines,DSL,Has Online Security,Has Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Two year,Has Paperless Billing,Credit card (automatic),88.55,6306.5,Not Churned
2452-KDRRH,Male,SC,No Partner,No Dependents,67,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,Has Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Credit card (automatic),101.4,6841.05,Not Churned
2004-OCQXK,Female,Not SC,No Partner,No Dependents,1,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,81.95,81.95,Churned
5027-QPKTE,Male,Not SC,Has A Partner,No Dependents,7,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,69.35,451.1,Churned
4146-SVFUD,Male,Not SC,No Partner,No Dependents,1,Provided Phone Service,Single Line,DSL,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,No Paperless Billing,Mailed check,44.6,44.6,Not Churned
1564-HJUVY,Male,Not SC,No Partner,No Dependents,4,Provided Phone Service,Single Line,DSL,No Online Security,Has Online Backup,No Device Protection,Provided Tech Support,With Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Bank transfer (automatic),63.75,226.2,Not Churned
3617-XLSGQ,Female,Not SC,Has A Partner,Has Dependents,66,Provided Phone Service,Has Multiple Lines,Fiber optic,Has Online Security,Has Online Backup,Has Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Two year,No Paperless Billing,Bank transfer (automatic),109.25,7082.5,Not Churned
7517-LDMPS,Female,Not SC,No Partner,No Dependents,12,Provided Phone Service,Single Line,Fiber optic,No Online Security,Has Online Backup,No Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,84.6,1017.35,Not Churned
7244-KXYZN,Female,Not SC,No Partner,No Dependents,24,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No Paperless Billing,Credit card (automatic),20.45,527.35,Not Churned
5226-NOZFC,Male,Not SC,No Partner,No Dependents,26,Provided Phone Service,Single Line,Fiber optic,No Online Security,Has Online Backup,No Device Protection,No Tech Support,With Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,85.75,2146.5,Not Churned
2672-HUYVI,Female,Not SC,No Partner,No Dependents,6,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,91.1,455.3,Churned
1400-WIVLL,Male,Not SC,Has A Partner,No Dependents,57,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Two year,No Paperless Billing,Electronic check,107.95,5969.85,Not Churned
7508-MYBOG,Male,Not SC,Has A Partner,No Dependents,14,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,With Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,86.1,1235.55,Churned
8148-NLEGT,Female,Not SC,Has A Partner,Has Dependents,42,Provided Phone Service,Has Multiple Lines,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No Paperless Billing,Electronic check,22.95,1014.25,Not Churned
0148-DCDOS,Male,Not SC,No Partner,No Dependents,25,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Bank transfer (automatic),94.7,2362.1,Churned
8347-GDTMP,Female,Not SC,Has A Partner,No Dependents,64,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No Paperless Billing,Credit card (automatic),19.45,1225.65,Not Churned
9992-RRAMN,Male,Not SC,Has A Partner,No Dependents,22,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,85.1,1873.7,Churned
6746-WAUWT,Male,Not SC,No Partner,No Dependents,19,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Has Paperless Billing,Credit card (automatic),19.7,386.5,Not Churned
0310-MVLET,Female,Not SC,Has A Partner,Has Dependents,61,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,No Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,99.15,6010.05,Churned
0428-IKYCP,Male,Not SC,Has A Partner,No Dependents,22,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,Has Device Protection,No Tech Support,With Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Bank transfer (automatic),87,1850.65,Not Churned
4550-VBOFE,Male,SC,Has A Partner,No Dependents,70,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,Has Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,102.95,7101.5,Churned
2187-PKZAY,Male,Not SC,No Partner,No Dependents,12,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Bank transfer (automatic),79.95,1043.4,Not Churned
4003-OCTMP,Female,Not SC,Has A Partner,No Dependents,31,Provided Phone Service,Single Line,DSL,Has Online Security,No Online Backup,No Device Protection,Provided Tech Support,No Streaming TV,With Streaming Movies,One year,Has Paperless Billing,Electronic check,64,1910.75,Not Churned
6652-YFFJO,Female,Not SC,No Partner,No Dependents,11,Provided Phone Service,Single Line,DSL,No Online Security,No Online Backup,No Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,64.9,716.1,Not Churned
7225-IILWY,Male,Not SC,Has A Partner,Has Dependents,68,Provided Phone Service,Has Multiple Lines,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No Paperless Billing,Mailed check,25.75,1686.15,Not Churned
5248-RPYWW,Female,SC,Has A Partner,Has Dependents,72,Provided Phone Service,Has Multiple Lines,DSL,Has Online Security,Has Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Two year,Has Paperless Billing,Bank transfer (automatic),90.15,6716.45,Not Churned
7923-IYJWY,Male,SC,No Partner,No Dependents,67,Provided Phone Service,Has Multiple Lines,Fiber optic,Has Online Security,Has Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Two year,Has Paperless Billing,Credit card (automatic),116.1,7839.85,Not Churned
3170-GWYKC,Female,Not SC,No Partner,No Dependents,60,Provided Phone Service,Single Line,Fiber optic,Has Online Security,No Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Bank transfer (automatic),104.95,6236.75,Not Churned
5696-QURRL,Male,Not SC,No Partner,No Dependents,1,Provided Phone Service,Single Line,DSL,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Mailed check,45.05,45.05,Churned
7409-KIUTL,Female,SC,No Partner,Has Dependents,1,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,71,71,Churned
9830-ECLEN,Male,Not SC,Has A Partner,Has Dependents,58,No Phone Service,No phone service,DSL,Has Online Security,Has Online Backup,Has Device Protection,No Tech Support,With Streaming TV,No Streaming Movies,One year,No Paperless Billing,Mailed check,50,2919.85,Not Churned
1732-VHUBQ,Female,SC,Has A Partner,Has Dependents,47,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,No Paperless Billing,Bank transfer (automatic),70.55,3309.25,Churned
